Timestamp,Speed_KMH,Throttle,Brake,Steer,Gap,Status
1773473112.512,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.578,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.646,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.717,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.786,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.854,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.919,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473112.981,0.01,0.30,0.20,-0.03,3.6,CAUTION
1773473113.044,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.111,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.175,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.242,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.321,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.389,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.465,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.530,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.597,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.663,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.734,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.803,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.873,0.00,0.30,0.20,-0.03,3.6,CAUTION
1773473113.939,0.00,0.40,0.00,0.00,3.6,REVERSING
1773473114.009,0.22,0.40,0.00,0.00,3.6,REVERSING
1773473114.076,0.06,0.40,0.00,0.00,3.6,REVERSING
1773473114.134,0.12,0.40,0.00,0.00,3.6,REVERSING
1773473114.201,0.18,0.40,0.00,0.00,3.6,REVERSING
1773473114.269,0.27,0.40,0.00,0.00,3.7,REVERSING
1773473114.333,1.26,0.40,0.00,0.00,3.7,REVERSING
1773473114.396,1.86,0.40,0.00,0.00,3.7,REVERSING
1773473114.465,1.91,0.40,0.00,0.00,3.7,REVERSING
1773473114.545,1.62,0.40,0.00,0.00,3.8,REVERSING
1773473114.609,2.10,0.40,0.00,0.00,3.8,REVERSING
1773473114.675,2.21,0.40,0.00,0.00,3.8,REVERSING
1773473114.740,2.62,0.40,0.00,0.00,3.9,REVERSING
1773473114.804,2.99,0.40,0.00,0.00,4.0,REVERSING
1773473114.866,3.26,0.40,0.00,0.00,4.0,REVERSING
1773473114.929,3.42,0.40,0.00,0.00,4.1,REVERSING
1773473114.992,3.53,0.40,0.00,0.00,4.1,REVERSING
1773473115.056,3.68,0.40,0.00,0.00,4.2,REVERSING
1773473115.123,3.85,0.40,0.00,0.00,4.3,REVERSING
1773473115.198,4.07,0.40,0.00,0.00,4.4,REVERSING
1773473115.267,4.20,0.40,0.00,0.00,4.4,REVERSING
1773473115.331,4.51,0.40,0.00,0.00,4.5,REVERSING
1773473115.394,4.94,0.40,0.00,0.00,4.6,RECOVERED
1773473115.457,5.23,0.30,0.20,-0.03,4.7,CAUTION
1773473115.524,1.54,0.30,0.20,-0.03,4.7,CAUTION
1773473115.586,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473115.649,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473115.720,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473115.794,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473115.854,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473115.922,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473115.982,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473116.046,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.115,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.176,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.261,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.331,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.396,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.462,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.526,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.584,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473116.652,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.715,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.785,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.852,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473116.922,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.005,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.069,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.134,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.198,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.272,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.337,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.400,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.463,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.528,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.593,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.661,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473117.726,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.795,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.854,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.919,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473117.981,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.046,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.115,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.177,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.247,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.312,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.381,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.443,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473118.508,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.573,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.640,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.712,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.778,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.848,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.913,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473118.986,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.051,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.117,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.185,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.249,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.321,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.389,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.457,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.525,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.593,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.659,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.721,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473119.786,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.858,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473119.926,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.005,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.072,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.143,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.220,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.286,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.355,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.426,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.495,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.567,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.633,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473120.699,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.761,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.825,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.892,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473120.956,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.023,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473121.087,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.151,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.218,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.285,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.349,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473121.413,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.481,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.543,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.604,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473121.666,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.733,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.802,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473121.867,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.931,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473121.989,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.052,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473122.115,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.178,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.243,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.308,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.374,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.440,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.504,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.566,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473122.630,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.692,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.757,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.822,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.891,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473122.958,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.025,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.086,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.150,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.215,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473123.291,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.352,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.417,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.483,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.554,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.618,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.685,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.747,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473123.808,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473123.870,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473123.936,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473124.004,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.069,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.139,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.201,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.266,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.326,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.391,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.456,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.518,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.581,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473124.644,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.709,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.778,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.845,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.914,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473124.979,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.042,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.107,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.171,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.236,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.316,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.384,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.452,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.519,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.586,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.655,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.720,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.786,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473125.851,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.926,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473125.998,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.065,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.130,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.200,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.263,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.331,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473126.409,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.479,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473126.551,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.617,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473126.686,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.747,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.815,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.879,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473126.935,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473127.009,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.073,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.141,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.211,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473127.277,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.339,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.404,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473127.465,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.532,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.593,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.659,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.726,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.799,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.861,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.931,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473127.999,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.067,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.148,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.209,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.275,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.341,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.411,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.469,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473128.540,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.605,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.668,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.735,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.799,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.860,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.924,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473128.990,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.062,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.125,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.188,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.252,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473129.318,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.385,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.449,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.519,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.587,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.663,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.727,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473129.788,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473129.854,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.915,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473129.980,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.048,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.115,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.185,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.258,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.319,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.381,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.445,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.511,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.587,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.661,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.729,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.799,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.868,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.932,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473130.993,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.063,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.128,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.190,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.257,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.328,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.395,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.466,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.540,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.603,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473131.671,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.736,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.805,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.869,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473131.935,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.001,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.071,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.136,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.203,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.270,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.337,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.397,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.460,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473132.529,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.593,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.661,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.726,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.791,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.858,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.920,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473132.985,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.052,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.118,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.189,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.265,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.336,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.404,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.471,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.543,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.615,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.693,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.761,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.841,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.911,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473133.984,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.045,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.112,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.173,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473134.240,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473134.303,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.373,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.437,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.503,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.568,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473134.631,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.696,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.763,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.843,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473134.909,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473134.981,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.045,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.115,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.183,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.245,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.308,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.390,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.452,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.519,0.00,0.30,0.20,-0.03,4.7,CAUTION
1773473135.586,0.01,0.30,0.20,-0.03,4.7,CAUTION
1773473135.653,0.00,0.40,0.00,0.00,4.7,REVERSING
1773473135.722,0.21,0.40,0.00,0.00,4.7,REVERSING
1773473135.787,0.17,0.40,0.00,0.00,4.7,REVERSING
1773473135.852,0.21,0.40,0.00,0.00,4.7,REVERSING
1773473135.916,0.21,0.40,0.00,0.00,4.7,REVERSING
1773473135.983,0.28,0.40,0.00,0.00,4.7,REVERSING
1773473136.045,0.26,0.40,0.00,0.00,4.7,REVERSING
1773473136.109,0.93,0.40,0.00,0.00,4.8,REVERSING
1773473136.181,1.73,0.40,0.00,0.00,4.8,REVERSING
1773473136.247,1.94,0.40,0.00,0.00,4.8,REVERSING
1773473136.312,2.32,0.40,0.00,0.00,4.9,REVERSING
1773473136.378,2.37,0.40,0.00,0.00,4.9,REVERSING
1773473136.445,3.00,0.40,0.00,0.00,5.0,REVERSING
1773473136.506,3.01,0.40,0.00,0.00,5.0,REVERSING
1773473136.572,3.07,0.40,0.00,0.00,5.1,REVERSING
1773473136.654,3.27,0.40,0.00,0.00,5.1,REVERSING
1773473136.728,3.40,0.40,0.00,0.00,5.2,REVERSING
1773473136.795,3.61,0.40,0.00,0.00,5.3,REVERSING
1773473136.861,3.88,0.40,0.00,0.00,5.4,REVERSING
1773473136.929,4.23,0.40,0.00,0.00,5.4,REVERSING
1773473136.987,4.45,0.40,0.00,0.00,5.5,REVERSING
1773473137.049,4.68,0.40,0.00,0.00,5.6,REVERSING
1773473137.120,4.85,0.40,0.00,0.00,5.7,RECOVERED
1773473137.192,5.03,0.30,0.20,-0.03,5.8,CAUTION
1773473137.264,0.88,0.30,0.20,-0.03,5.8,CAUTION
1773473137.329,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.399,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.463,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.530,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.609,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.675,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.757,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.825,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.892,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473137.955,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.023,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.091,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.154,0.01,0.30,0.20,-0.03,5.8,CAUTION
1773473138.221,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.288,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.365,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.437,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.504,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.574,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.641,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.705,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.811,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.882,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473138.949,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.017,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.090,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.161,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.237,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.312,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.378,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.451,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.522,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.591,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.654,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.723,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.786,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.856,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.925,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473139.990,0.00,0.30,0.20,-0.03,5.8,CAUTION
1773473140.051,0.00,0.30,0.20,-0.03,5.8,CAUTION
